구분자(PK),공구 대분류 코드,공구 대분류,공구 중분류 코드,공구 중분류,공구 이름,과금기준,수량,장소 PK,대여장소명,상세주소,위도,경도,전화번호,평일오픈시간,평일클로즈시간,생성일시,요금,cluster
6715,1,일반공구,7,톱/낫/삽/원예공구,외낫,없음,1,233,홍제태영으뜸아파트 공구도서관,서울특별시 서대문구 세검정로3길 63,37.59379,126.94681,02-395-6548,900.0,1800.0,2018-01-23 17:33:00,무료,-1
5083,1,일반공구,7,톱/낫/삽/원예공구,원예가위 1개,없음,1,293,가락금호 공구나눔방,서울특별시 송파대로32길 15,37.49547,127.11672,02-407-3582,1000.0,1800.0,2018-01-23 17:33:00,무료,-1
15245,1,일반공구,7,톱/낫/삽/원예공구,원예공구,없음,0,508,면목4동주민센터 공구대여소,서울특별시 중랑구 면목동 378-9,37.5747,127.08561,02-2094-6133,900.0,1800.0,2023-01-20 18:00:37,무료,-1
14070,1,일반공구,7,톱/낫/삽/원예공구,원예용가위1,1일,2,500,동화동 공구대여소,서울특별시 중구 신당동 850,37.5600562,127.0194239,02-3396-6864,900.0,1800.0,2022-06-22 14:57:21,1000원,-1
14071,1,일반공구,7,톱/낫/삽/원예공구,원예용가위2,1일,2,500,동화동 공구대여소,서울특별시 중구 신당동 850,37.5600562,127.0194239,02-3396-6864,900.0,1800.0,2022-06-22 14:57:54,1000원,-1
5235,1,일반공구,7,톱/낫/삽/원예공구,원형 톱 1개,없음,1,301,문정래미안,서울특별시 송파구 문정동 1,37.49107,127.13155,02-402-4023,900.0,1800.0,2018-01-23 17:33:00,무료,241
10555,1,일반공구,7,톱/낫/삽/원예공구,원형전기톱,1일,1,65,중앙동주민센터 가정용공구 대여소,서울특별시 관악구 양녕로6다길 7,37.484152,126.9475392,02-879-4294,900.0,1800.0,2020-11-23 13:58:20,300원,241
12329,1,일반공구,7,톱/낫/삽/원예공구,원형톱,1일,1,50,화곡4동 공구대여소,서울특별시 강서구 화곡동 809-3,37.5345658,126.8607878,02-2600-7604,900.0,1800.0,2021-09-30 15:29:17,250원,241
2180,1,일반공구,7,톱/낫/삽/원예공구,원형톱,없음,1,465,공구도서관,서울특별시 은평구 증산로 15길 47,37.59027,126.90805,02-351-5364,900.0,1800.0,2018-01-23 17:33:00,무료,241
540,1,일반공구,7,톱/낫/삽/원예공구,원형톱마끼다,1일,1,59,서원동 공구대여소,서울특별시 관악구 신림로 282,37.4797317,126.9291762,02-879-4684,900.0,1800.0,2018-01-23 17:33:00,500원,-1
492,1,일반공구,7,톱/낫/삽/원예공구,이단전지가위,1일,1,57,행운동 공구대여소,행운1길 43,37.4806541,126.9570456,02-879-4357,900.0,1800.0,2018-01-23 17:33:00,300원,-1
7886,1,일반공구,7,톱/낫/삽/원예공구,일반톱,없음,1,181,우리동네 생활공구 대여소,서울특별시 마포구 창전동 329-14,37.5475905,126.9297955,02-3153-6725,900.0,1800.0,2018-01-25 11:00:00,무료,-1
11672,1,일반공구,7,톱/낫/삽/원예공구,일자톱,없음,1,13062,홍제1동주민센터 공구대여소,서울특별시 서대문구 홍제동 173-9,37.5876932,126.9448708,02-330-8290,900.0,1800.0,2020-11-27 11:16:03,무료,-1
6710,1,일반공구,7,톱/낫/삽/원예공구,일자톱,없음,1,233,홍제태영으뜸아파트 공구도서관,서울특별시 서대문구 세검정로3길 63,37.59379,126.94681,02-395-6548,900.0,1800.0,2018-01-23 17:33:00,무료,-1
10941,1,일반공구,7,톱/낫/삽/원예공구,작은톱,없음,1,476,교남동 공구대여소,서울특별시 종로구 송월길 154,37.57192,126.96196,02-2148-5184,900.0,1800.0,2020-11-25 10:51:16,무료,-1
5003,1,일반공구,7,톱/낫/삽/원예공구,잡톱(대) 1개,없음,1,289,풍납씨티극동 공구나눔터,서울특별시 송파구 한가람로 478,37.53965,127.11832,02-473-4664,900.0,1800.0,2018-01-23 17:33:00,무료,-1
5280,1,일반공구,7,톱/낫/삽/원예공구,전정 가위(손가위) 1개,없음,1,302,한강극동,서울특별시 송파구 토성로 38-6,37.52878,127.11368,02-472-7159,900.0,1800.0,2018-01-23 17:33:00,무료,-1
5281,1,일반공구,7,톱/낫/삽/원예공구,전정 가위(양손가위) 1개,없음,1,302,한강극동,서울특별시 송파구 토성로 38-6,37.52878,127.11368,02-472-7159,900.0,1800.0,2018-01-23 17:33:00,무료,-1
15732,1,일반공구,7,톱/낫/삽/원예공구,전정가위,없음,1,13338,우리 동네 생활지원센터(마을활력소),삼성로75길 24,37.5032271,127.0562528,02-561-3423,900.0,1800.0,2023-06-19 14:51:41,무료,32
15320,1,일반공구,7,톱/낫/삽/원예공구,전정가위,없음,1,75,중곡1동 공구대여소,"서울특별시 광진구 긴고랑로12길 49, 1층 중곡1동 주민센터",37.560675,127.080038,024501026,900.0,1800.0,2023-02-23 16:07:40,무료,32
10049,1,일반공구,7,톱/낫/삽/원예공구,전정가위,없음,1,13023,개포2동 주민센터 공구대여소,서울특별시 강남구 개포동 182,37.4897717,127.0689391,02-3423-7758,900.0,1800.0,2018-11-27 14:37:27,무료,32
10001,1,일반공구,7,톱/낫/삽/원예공구,전정가위,없음,1,13022,도곡1동 주민센터,서울특별시 강남구 도곡동 892-6,37.488238,127.0390246,02-3423-7453,900.0,1800.0,2018-11-27 14:07:40,무료,32
4046,1,일반공구,7,톱/낫/삽/원예공구,전정가위,없음,1,265,풍납2동 주민센터,서울특별시 송파구 토성로 52,37.5292457,127.1157494,02-2147-4030,900.0,1800.0,2018-01-23 17:33:00,무료,32
4806,1,일반공구,7,톱/낫/삽/원예공구,전정가위,없음,1,284,잠실2동 주민센터,서울특별시 송파구 올림픽로 159,37.5119,127.08854,02-2147-4630,900.0,1800.0,2018-01-23 17:33:00,무료,32
4846,1,일반공구,7,톱/낫/삽/원예공구,전정가위,없음,1,285,잠실3동 주민센터,서울특별시 송파구 잠실동 27-4,37.5133,127.09438,02-2147-4660,900.0,1800.0,2018-01-23 17:33:00,무료,32
4606,1,일반공구,7,톱/낫/삽/원예공구,전정가위,없음,1,279,가락2동 주민센터,서울특별시 송파구 중대로 20길 6,37.49012,127.11158,02-2147-4480,900.0,1800.0,2018-01-23 17:33:00,무료,32
4446,1,일반공구,7,톱/낫/삽/원예공구,전정가위,없음,1,275,송파2동 주민센터,서울특별시 송파구 송이로 32,37.50232,127.11673,02-2147-4330,900.0,1700.0,2018-01-23 17:33:00,무료,32
4166,1,일반공구,7,톱/낫/삽/원예공구,전정가위,없음,1,268,마천1동 주민센터,서울특별시 송파구 마천로 303,37.496,127.14995,02-2147-4120,900.0,1700.0,2018-01-23 17:33:00,무료,32
4646,1,일반공구,7,톱/낫/삽/원예공구,전정가위,없음,1,280,문정1동 주민센터,서울특별시 송파구 동남로 116,37.49007,127.12418,02-2147-4510,900.0,1800.0,2018-01-23 17:33:00,무료,32
4766,1,일반공구,7,톱/낫/삽/원예공구,전정가위,없음,1,283,잠실본동 주민센터,서울특별시 송파구 잠실동 230-4,37.5060716,127.0832037,02-2147-4600,900.0,1800.0,2018-01-23 17:33:00,무료,32
4246,1,일반공구,7,톱/낫/삽/원예공구,전정가위,없음,0,270,방이1동 주민센터,서울특별시 송파구 위례성대로 16길 22,37.51098,127.12391,02-2147-4180,900.0,1800.0,2018-01-23 17:33:00,무료,32
4486,1,일반공구,7,톱/낫/삽/원예공구,전정가위,1일,1,276,석촌동 주민센터,서울특별시 송파구 백제고분로37길 16,37.503592,127.1037,02-2147-4360,900.0,1800.0,2018-01-23 17:33:00,10000원,32
4686,1,일반공구,7,톱/낫/삽/원예공구,전정가위,없음,1,281,문정2동 주민센터,서울특별시 송파구 중대로 16,37.48989,127.11091,02-2147-4540,900.0,1800.0,2018-01-23 17:33:00,무료,32
6928,1,일반공구,7,톱/낫/삽/원예공구,전정가위,없음,1,235,홍제유원하나아파트 공구도서관,서울특별시 서대문구 세검정로 134,37.59469,126.95147,02-395-3825,900.0,1800.0,2018-01-23 17:33:00,무료,32
4006,1,일반공구,7,톱/낫/삽/원예공구,전정가위,없음,1,264,풍납1동 주민센터,서울특별시 송파구 천호대로 152길 7,37.53808,127.12208,02-2147-4000,900.0,1800.0,2018-01-23 17:33:00,무료,32
4126,1,일반공구,7,톱/낫/삽/원예공구,전정가위,없음,1,267,거여2동 주민센터,서울특별시 송파구 거마로2길 19,37.49355,127.1468,02-2147-4090,900.0,1700.0,2018-01-23 17:33:00,무료,32
4326,1,일반공구,7,톱/낫/삽/원예공구,전정가위,없음,1,272,오륜동 주민센터,서울특별시 송파구 양재대로1232,37.515425,127.1343,02-2147-4240,900.0,1800.0,2018-01-23 17:33:00,무료,32
4566,1,일반공구,7,톱/낫/삽/원예공구,전정가위,없음,1,278,가락본동 주민센터,서울특별시 송파구 가락동 77-3,37.49559,127.12177,02-2147-4420,900.0,1800.0,2018-01-23 17:33:00,무료,32
4926,1,일반공구,7,톱/낫/삽/원예공구,전정가위,없음,1,287,잠실6동 주민센터,서울특별시 송파구 올림픽로 35길 120,37.51812,127.10064,02-2147-4720,900.0,1800.0,2018-01-23 17:33:00,무료,32
4886,1,일반공구,7,톱/낫/삽/원예공구,전정가위,없음,1,286,잠실4동 주민센터,서울특별시 송파구 올림픽로 35길 16,37.52016,127.11223,02-2147-4690,900.0,1800.0,2018-01-23 17:33:00,무료,32
4726,1,일반공구,7,톱/낫/삽/원예공구,전정가위,없음,1,282,장지동 주민센터,서울특별시 송파구 새말로 19길 6,37.48695,127.13242,02-2147-4570,900.0,1800.0,2018-01-23 17:33:00,무료,32
4366,1,일반공구,7,톱/낫/삽/원예공구,전정가위,없음,1,273,오금동 주민센터,서울특별시 송파구 중대로 25길 5,37.50299,127.12808,02-2147-4270,900.0,1800.0,2018-01-23 17:33:00,무료,32
4206,1,일반공구,7,톱/낫/삽/원예공구,전정가위,없음,1,269,마천2동 주민센터,서울특별시 송파구 마천로 287,37.49684,127.14855,02-2147-4150,900.0,1700.0,2018-01-23 17:33:00,무료,32
16346,1,일반공구,7,톱/낫/삽/원예공구,전정용 목재톱,없음,1,494,을지로동 공구대여소,서울특별시 중구 을지로3가 95-7,37.5670173,126.9913248,02-3396-6695,900.0,1800.0,2024-04-23 15:12:25,무료,244
15893,1,일반공구,7,톱/낫/삽/원예공구,전정톱,1일,1,13241,정릉2동 주민센터,서울특별시 성북구 정릉로 26길 1,37.6044729,127.0111047,02-2241-5322,900.0,1800.0,2023-07-28 00:27:24,1000원,244
15783,1,일반공구,7,톱/낫/삽/원예공구,전정톱,1일,1,13240,월곡2동주민센터 공구대여소,서울특별시 성북구 상월곡동 97-22,37.6057667,127.0478758,02-2241-5627,900.0,1800.0,2023-07-18 12:59:34,1000원,244
15195,1,일반공구,7,톱/낫/삽/원예공구,전정톱,없음,1,102,오류2동 공구대여소,서울특별시 구로구 오류동 172-76,37.4887725,126.8395642,02-2620-7578,900.0,1800.0,2022-12-01 13:20:39,무료,244
15079,1,일반공구,7,톱/낫/삽/원예공구,전정톱,1일,1,13229,보문동주민센터,안암로3길 35,37.580383,127.0228,0222415246,900.0,1800.0,2022-11-04 14:04:06,1000원,244
14951,1,일반공구,7,톱/낫/삽/원예공구,전정톱,1일,1,13251,정릉4동 주민센터 공구대여소,서울특별시 성북구 정릉동 293-6,37.6133387,127.0069798,02-2241-5407,900.0,1800.0,2022-10-13 14:35:19,1000원,244
14763,1,일반공구,7,톱/낫/삽/원예공구,전정톱,1일,1,13237,정릉1동주민센터,서울특별시 성북구 정릉동 1020,37.601471,127.0165586,02-2241-5286,900.0,1800.0,2022-08-18 16:16:12,1000원,244
14548,1,일반공구,7,톱/낫/삽/원예공구,전정톱,1일,1,2430,등촌3동 주민센터 공구대여소,서울특별시 강서구 등촌동 705-4,37.5589142,126.8478309,02-2600-7445,900.0,1800.0,2022-06-30 10:11:19,1000원,244
14215,1,일반공구,7,톱/낫/삽/원예공구,전정톱,1일,1,2431,화곡1동 주민센터 공구대여소,서울특별시 강서구 화곡동 425-13,37.5303331,126.8414902,02-2600-7525,900.0,1800.0,2022-06-23 14:25:31,500원,244
11418,1,일반공구,7,톱/낫/삽/원예공구,전정톱,1일,1,2436,화곡3동 주민센터 공구대여소,서울특별시 강서구 강서로33가길 17,37.5425392,126.8384231,02-2600-7565,900.0,1800.0,2020-11-27 09:51:37,500원,244
11287,1,일반공구,7,톱/낫/삽/원예공구,전정톱,없음,1,2429,등촌1동 주민센터 공구대여소,서울특별시 강서구 등촌동 642-1,37.555787,126.8588487,02-2600-7346,900.0,1800.0,2020-11-25 17:31:12,0원,244
10764,1,일반공구,7,톱/낫/삽/원예공구,전정톱,1일,1,13040,정릉3동주민센터 공구대여소,서울특별시 성북구 정릉동 673-3,37.6089218,127.0041861,02-2241-5364,900.0,1800.0,2020-11-23 17:01:06,1000원,244
10538,1,일반공구,7,톱/낫/삽/원예공구,전정톱,1일,1,58,청룡동 공구대여소,서울특별시 관악구 봉천동 1539-1,37.4791252,126.9416757,02-879-4388,900.0,1800.0,2020-11-23 13:49:51,300원,244
6148,1,일반공구,7,톱/낫/삽/원예공구,전정톱,1일,1,259,월곡1동 공구대여소,서울특별시 성북구 오패산로 96 월곡1동 주민센터,37.61054,127.03576,02-2241-5560,900.0,1800.0,2018-01-23 17:33:00,1000원 ~2000원원,244
6193,1,일반공구,7,톱/낫/삽/원예공구,전정톱,1일,1,262,석관동 공구대여소,서울특별시 성북구 화랑로 296,37.61296,127.0614,02-2241-5760,900.0,1800.0,2018-01-23 17:33:00,1000원,244
6163,1,일반공구,7,톱/낫/삽/원예공구,전정톱,1일,2,260,장위1동 공구대여소,서울특별시 성북구 장위동 225-100,37.61408,127.04366,02-2241-5647,900.0,1800.0,2018-01-23 17:33:00,1000원,244
992,1,일반공구,7,톱/낫/삽/원예공구,전정톱,없음,2,114,시흥4동 새재미 마을활력소 공구도서관,서울 금천구 독산로50길 105,37.4622766,126.907968,02-2104-5462,900.0,1800.0,2018-01-23 17:33:00,무료,244
6133,1,일반공구,7,톱/낫/삽/원예공구,전정톱 (곡선용),1일,1,258,성북동 공구대여소,서울특별시 성북구 성북동 188-18,37.5911237,127.0032875,02-2241-5004,900.0,1800.0,2018-01-23 17:33:00,1000원 ~2000원원,239
16699,1,일반공구,7,톱/낫/삽/원예공구,전정톱(곡선),1일,1,13393,화곡2동주민센터,곰달래로37길 13,37.531817,126.854613,02-2600-7555,900.0,1800.0,2024-06-17 10:04:51,500원,239
16038,1,일반공구,7,톱/낫/삽/원예공구,전정톱(곡선),1일,2,260,장위1동 공구대여소,서울특별시 성북구 장위동 225-100,37.61408,127.04366,02-2241-5647,900.0,1800.0,2023-10-05 10:08:41,1000원,239
13406,1,일반공구,7,톱/낫/삽/원예공구,전정톱(곡선),1일,1,2434,방화1동 주민센터 공구대여소,서울특별시 강서구 마곡동 733-2,37.5703847,126.8169733,02-2600-7975,900.0,1800.0,2022-06-13 11:10:17,500원,239
14858,1,일반공구,7,톱/낫/삽/원예공구,전정톱(직선형),1일,2,258,성북동 공구대여소,서울특별시 성북구 성북동 188-18,37.5911237,127.0032875,02-2241-5004,900.0,1800.0,2022-09-08 10:21:13,1000원,239
16821,1,일반공구,7,톱/낫/삽/원예공구,전지가위,없음,2,13399,공릉1동 주민센터,서울특별시 노원구 동일로186길 3-24,37.624874,127.073838,02-2116-2495,900.0,1800.0,2024-06-27 20:42:19,무료,176
16191,1,일반공구,7,톱/낫/삽/원예공구,전지가위,없음,1,75,중곡1동 공구대여소,"서울특별시 광진구 긴고랑로12길 49, 1층 중곡1동 주민센터",37.560675,127.080038,024501026,900.0,1800.0,2024-02-16 10:45:16,무료,176
15627,1,일반공구,7,톱/낫/삽/원예공구,전지가위,1일,1,13329,성내3동주민센터,강동대로53길 76,37.5260101,127.13287,0234257824,900.0,1800.0,2023-05-04 15:07:59,300원,176
15545,1,일반공구,7,톱/낫/삽/원예공구,전지가위,1일,1,13319,명일1동주민센터,서울특별시 강동구 명일동 312-104,37.5512453,127.1443656,0234257460,900.0,1800.0,2023-05-02 15:18:17,300원,176
15448,1,일반공구,7,톱/낫/삽/원예공구,전지가위,없음,1,79,능동 공구대여소,"서울특별시 광진구 천호대로112길 55, 2층 민원실",37.5537714,127.0805623,02-450-1505,900.0,1800.0,2023-04-28 16:29:58,무료,176
15394,1,일반공구,7,톱/낫/삽/원예공구,전지가위,없음,2,468,진관동 공구도서관,서울특별시 은평구 진관2로 31(진관동주민센터),37.6349324,126.9209775,02-351-5477,900.0,1800.0,2023-04-25 14:25:54,무료,176
15106,1,일반공구,7,톱/낫/삽/원예공구,전지가위,없음,1,134,쌍문3동 우리네 공구도서관,서울특별시 도봉구 쌍문동 327,37.6489529,127.0279867,02-2091-5567,900.0,1800.0,2022-11-07 17:07:18,무료,176
14926,1,일반공구,7,톱/낫/삽/원예공구,전지가위,없음,1,173,사당3동주민센터 공구대여소,사당로17길86,37.4866574,126.9720766,02-820-4081,900.0,1800.0,2022-09-23 13:37:41,무료,176
14921,1,일반공구,7,톱/낫/삽/원예공구,전지가위,없음,1,173,사당3동주민센터 공구대여소,사당로17길86,37.4866574,126.9720766,02-820-4081,900.0,1800.0,2022-09-23 13:03:14,무료,176
14594,1,일반공구,7,톱/낫/삽/원예공구,전지가위,없음,2,13221,반포3동주민센터 공구대여소,서울특별시 서초구 잠원동 71-7,37.5120925,127.0056289,02-2155-7659,,,2022-06-30 17:33:37,무료,176
14138,1,일반공구,7,톱/낫/삽/원예공구,전지가위,없음,1,168,사당5동주민센터 공구대여소,서울특별시 동작구 사당로2가길 219,37.4857468,126.9668711,02-820-2794,900.0,1800.0,2022-06-22 17:13:03,무료,176
13833,1,일반공구,7,톱/낫/삽/원예공구,전지가위,없음,2,13207,신내2동주민센터 생활공구대여소,서울특별시 중랑구 봉화산로 190,37.6061896,127.0942306,0220946626,900.0,1800.0,2022-06-20 15:36:42,무료,176
12991,1,일반공구,7,톱/낫/삽/원예공구,전지가위,1일,2,13172,반포2동주민센터 공구대여소,서울특별시 서초구 반포동 1-3,37.5044251,126.9982808,02-2155-7641,900.0,1800.0,2021-11-26 15:24:51,10000원,176
12975,1,일반공구,7,톱/낫/삽/원예공구,전지가위,없음,1,13170,노량진1동주민센터 공구대여소,서울특별시 동작구 노량진동 333,37.5132374,126.9465794,02-820-2405,900.0,1800.0,2021-11-24 17:01:41,무료,176
12180,1,일반공구,7,톱/낫/삽/원예공구,전지가위,없음,3,174,사당4동주민센터 공구대여소,서울특별시 동작구 사당동 300-8,37.4809774,126.9716577,02-820-2771,900.0,1800.0,2020-11-27 17:12:59,무료,176
11996,1,일반공구,7,톱/낫/삽/원예공구,전지가위,없음,1,165,상도3동주민센터 공구대여소,서울특별시 동작구 상도동 315-37,37.49911,126.9313814,02-820-2463,900.0,1800.0,2020-11-27 16:05:13,무료,176
11886,1,일반공구,7,톱/낫/삽/원예공구,전지가위,없음,1,173,사당3동주민센터 공구대여소,사당로17길86,37.4866574,126.9720766,02-820-4081,900.0,1800.0,2020-11-27 15:15:31,무료,176
10617,1,일반공구,7,톱/낫/삽/원예공구,전지가위,없음,1,13035,항동 공구대여소,서울특별시 구로구 항동 243-1,37.4790477,126.8223129,02-2620-7595,900.0,1800.0,2020-11-23 15:05:36,무료,176
8830,1,일반공구,7,톱/낫/삽/원예공구,전지가위,없음,1,96,고척1동 공구대여소,서울 구로구 중앙로3길 18-8,37.5003677,126.8605981,02-2620-7804,900.0,1800.0,2018-02-02 13:30:00,무료,176
8557,1,일반공구,7,톱/낫/삽/원예공구,전지가위,없음,2,85,자양2동 공구대여소,서울특별시 광진구 자양동 646-29,37.5287746,127.0823575,02-450-1629,900.0,1800.0,2018-02-02 13:30:00,무료,176
8756,1,일반공구,7,톱/낫/삽/원예공구,전지가위,없음,1,94,구로4동 공구대여소,구로동로28길 94,37.4916271,126.8891697,02-2620-7505,900.0,1800.0,2018-02-02 13:30:00,무료,176
8806,1,일반공구,7,톱/낫/삽/원예공구,전지가위,없음,1,224,가리봉동 공구대여소,서울특별시 구로구 가리봉동 118-11,37.4825712,126.8896769,02-2620-7705,900.0,1800.0,2018-02-02 13:30:00,무료,176
8878,1,일반공구,7,톱/낫/삽/원예공구,전지가위,없음,1,98,개봉1동 공구대여소,서울 구로구 경인로33길 51,37.5001669,126.848879,02-2620-7176,900.0,1800.0,2018-02-02 13:30:00,무료,176
9022,1,일반공구,7,톱/낫/삽/원예공구,전지가위,없음,1,225,구로구청 공구대여소,서울특별시 구로구 구로동 435,37.4953018,126.8876503,02-860-3348,900.0,1800.0,2018-02-02 13:30:00,무료,176
8778,1,일반공구,7,톱/낫/삽/원예공구,전지가위,없음,1,95,구로5동 공구대여소,서울 구로구 구로중앙로28길 66,37.500076,126.8871354,02-2620-7619,900.0,1800.0,2018-02-02 13:30:00,무료,176
8854,1,일반공구,7,톱/낫/삽/원예공구,전지가위,없음,0,97,고척2동 공구대여소,중앙로15길 22 고척2동주민센터,37.5067055,126.8587122,02-2620-7907,900.0,1800.0,2018-02-02 13:30:00,무료,176
8330,1,일반공구,7,톱/낫/삽/원예공구,전지가위,1일,1,50,화곡4동 공구대여소,서울특별시 강서구 화곡동 809-3,37.5345658,126.8607878,02-2600-7604,900.0,1800.0,2018-02-02 11:30:00,100~300원,176
8353,1,일반공구,7,톱/낫/삽/원예공구,전지가위,1일,2,51,화곡8동 공구대여소,서울특별시 강서구 화곡동 341-4,37.532635,126.8461318,02-2600-7703,900.0,1800.0,2018-02-02 11:30:00,300원,176
8314,1,일반공구,7,톱/낫/삽/원예공구,전지가위,1일,1,49,화곡본동 공구대여소,서울특별시 강서구 화곡동 46-148,37.5440542,126.847671,02-2600-7454,900.0,1800.0,2018-02-02 11:30:00,1000원,176
7898,1,일반공구,7,톱/낫/삽/원예공구,전지가위,없음,3,181,우리동네 생활공구 대여소,서울특별시 마포구 창전동 329-14,37.5475905,126.9297955,02-3153-6725,900.0,1800.0,2018-01-25 11:00:00,무료,176
7491,1,일반공구,7,톱/낫/삽/원예공구,전지가위,없음,1,165,상도3동주민센터 공구대여소,서울특별시 동작구 상도동 315-37,37.49911,126.9313814,02-820-2463,900.0,1800.0,2018-01-25 11:00:00,무료,176
3441,1,일반공구,7,톱/낫/삽/원예공구,전지가위,없음,1,138,방학2동 공구도서관,서울특별시 도봉구 방학동 621-2,37.6681842,127.0351005,02-2091-5946,900.0,1800.0,2018-01-25 11:00:00,무료,176
3300,1,일반공구,7,톱/낫/삽/원예공구,전지가위,없음,2,130,"쌍문1동 응답하라, 공구야",서울특별시 도봉구 쌍문동 378-45,37.6480275,127.0261145,02-2091-5522,900.0,1800.0,2018-01-25 11:00:00,0원,176
7678,1,일반공구,7,톱/낫/삽/원예공구,전지가위,없음,1,170,신대방1동주민센터 공구대여소,서울특별시 동작구 신대방동 604-8,37.4889376,126.91006,02-820-2807,900.0,1800.0,2018-01-25 11:00:00,무료,176
2301,1,일반공구,7,톱/낫/삽/원예공구,전지가위,없음,2,119,공릉1동주민센터 공구대여소,서울특별시 노원구 공릉동 499-25,37.624874,127.073838,02-2116-2495,900.0,1800.0,2018-01-25 11:00:00,무료,176
7861,1,일반공구,7,톱/낫/삽/원예공구,전지가위,없음,1,180,신수동 공구대여소,"서울시 마포구 독막로 192, 2층",37.5471133,126.9328684,02-3153-6697,900.0,1800.0,2018-01-25 11:00:00,무료,176
3586,1,일반공구,7,톱/낫/삽/원예공구,전지가위,없음,1,142,도봉2동 공구도서관 「공 구 합 니 다」,서울시 도봉구 마들로 668(도봉동),37.6696484,127.0443268,02-2091-5829,900.0,1800.0,2018-01-25 11:00:00,무료,176
1998,1,일반공구,7,톱/낫/삽/원예공구,전지가위,없음,1,456,갈현제1동 공구도서관,서울특별시 은평구 갈현동 436-14,37.623707,126.916675,02-351-5098,900.0,1800.0,2018-01-23 17:33:00,무료,176
2223,1,일반공구,7,톱/낫/삽/원예공구,전지가위,없음,1,467,물빛마을 공구도서관,서울특별시 은평구 은평터널로 27 1층,37.58416,126.89754,02-351-5426,900.0,1800.0,2018-01-23 17:33:00,무료,176
2238,1,일반공구,7,톱/낫/삽/원예공구,전지가위,없음,1,468,진관동 공구도서관,서울특별시 은평구 진관2로 31(진관동주민센터),37.6349324,126.9209775,02-351-5477,900.0,1800.0,2018-01-23 17:33:00,무료,176
2992,1,일반공구,7,톱/낫/삽/원예공구,전지가위,없음,1,376,한강로동주민센터 우리동네 공구함,서울특별시 용산구 한강로2가 425,37.52814,126.96923,02-2199-8560,900.0,1800.0,2018-01-23 17:33:00,무료,176
6603,1,일반공구,7,톱/낫/삽/원예공구,전지가위,1일,1,253,성수2가3동 공구대여소,서울특별시 성동구 성수동2가 299-240,37.54822,127.05525,02-2286-7483,900.0,1700.0,2018-01-23 17:33:00,500원,176
6681,1,일반공구,7,톱/낫/삽/원예공구,전지가위,없음,1,233,홍제태영으뜸아파트 공구도서관,서울특별시 서대문구 세검정로3길 63,37.59379,126.94681,02-395-6548,900.0,1800.0,2018-01-23 17:33:00,무료,176
1703,1,일반공구,7,톱/낫/삽/원예공구,전지가위,없음,2,481,혜화동 공구대여소,서울특별시 종로구 혜화로 12,37.58685,127.00062,02-2148-5333,900.0,1800.0,2018-01-23 17:33:00,무료,176
670,1,일반공구,7,톱/낫/삽/원예공구,전지가위,1일,1,66,미성동주민센터 생활공구 대여서비스,서울특별시 관악구 난곡로 249,37.4761356,126.9133518,02-879-4594,900.0,1800.0,2018-01-23 17:33:00,300원,176
1690,1,일반공구,7,톱/낫/삽/원예공구,전지가위,없음,1,480,이화동 공구대여소,서울특별시 종로구 이화장길 33,37.577008,127.004338,02-2148-5304,900.0,1800.0,2018-01-23 17:33:00,무료,176
1815,1,일반공구,7,톱/낫/삽/원예공구,전지가위,없음,1,485,숭인제1동 공구대여소,서울특별시 종로구 지봉로 86,37.57783,127.01559,02-2148-5483,900.0,1800.0,2018-01-23 17:33:00,무료,176
709,1,일반공구,7,톱/낫/삽/원예공구,전지가위,1일,4,68,보라매동주민센터 가정용공구대여소,서울특별시 관악구 봉천로 279-8,37.4881304,126.9305843,02-879-4209,900.0,1800.0,2018-01-23 17:33:00,300원,176
623,1,일반공구,7,톱/낫/삽/원예공구,전지가위,1일,1,64,인헌동주민센터 가정용 공구대여소,서울특별시 관악구 남부순환로246가길 20,37.4751153,126.9652589,02-879-4448,900.0,1800.0,2018-01-23 17:33:00,300원,176
779,1,일반공구,7,톱/낫/삽/원예공구,전지가위,1일,2,70,성현동주민센터 가정용공구대여소,서울특별시 관악구 봉천동 1712-9,37.4894747,126.9481532,02-879-4267,900.0,1800.0,2018-01-23 17:33:00,300원,176
589,1,일반공구,7,톱/낫/삽/원예공구,전지가위,1일,1,62,난향동 공구대여소,서울특별시 관악구 난곡로67,37.461481,126.9165963,02-879-4656,900.0,1800.0,2018-01-23 17:33:00,300원,176
1541,1,일반공구,7,톱/낫/삽/원예공구,전지가위,없음,4,475,무악동 공구대여소,서울특별시 종로구 통일로 14길 36,37.576,126.95815,02-2148-5153,900.0,1800.0,2018-01-23 17:33:00,무료,176
6508,1,일반공구,7,톱/낫/삽/원예공구,전지가위,없음,1,249,금호4가동 공구대여소,서울특별시 성동구 금호동4가 803,37.54718,127.02235,02-2286-7394,900.0,1800.0,2018-01-23 17:33:00,무료,176
761,1,일반공구,7,톱/낫/삽/원예공구,전지가위,1일,1,69,남현동주민센터 가정용공구대여소,서울특별시 관악구 남현동 1086-1,37.4745394,126.9778366,02-879-4477,900.0,1800.0,2018-01-23 17:33:00,300원,176
569,1,일반공구,7,톱/낫/삽/원예공구,전지가위,1일,2,61,서림동 공구대여소 ,서울특별시 관악구 신림로29길 6,37.4749555,126.932801,02-879-4750,900.0,1800.0,2018-01-23 17:33:00,300원,176
